image_path,label,image_name,try_num,valence,arousal,reasoning
../database/final_database/050/004.jpg,50,004.jpg,7,-0.55,0.35,眉間にしわが寄り、口元も引きつっていて不快・困惑の表情に見えるためvalenceは低めです。一方で目は開いており表情の緊張感があるのでarousalはやや高めと判断しました。
../database/final_database/050/004.jpg,50,004.jpg,8,-0.62,0.48,眉が寄り、口角が下がって緊張した表情で不快・不安が強く見えます。目の開きと表情筋のこわばりから覚醒度もやや高めです。
../database/final_database/050/004.jpg,50,004.jpg,9,-0.62,0.48,眉が寄り、口角が下がって不快・嫌悪や不安を示す表情に見えます。目もやや細まり緊張感があるため、覚醒度は中程度に高いと判断しました。
../database/final_database/050/004.jpg,50,004.jpg,10,-0.55,0.35,眉間にしわが寄り、口元も引きつっていて不快・困惑の表情に見えるためvalenceは低めです。一方で表情筋の緊張があり、落ち着いた無表情よりは覚醒度がやや高いと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,1,-0.55,0.35,眉が寄り片目が強くつぶれて口角が下がっており、不快・痛みや嫌悪に近い表情に見えます。一方で緊張感はあるものの激しい興奮ではないため覚醒度は中程度と判断しました。
../database/final_database/050/005.jpg,50,005.jpg,2,-0.58,0.32,眉間にしわが寄り、片目を強く閉じて口角も下がっており不快・痛み/嫌悪寄りの表情です。一方で表情筋の緊張があり、無表情よりは覚醒度がやや高いと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,3,-0.55,0.45,眉が寄って目が細く、口元も緊張しており不快・苦痛寄りの表情に見えます。一方で表情筋の収縮が強く、ある程度の覚醒（緊張・不快の反応）が感じられます。
../database/final_database/050/005.jpg,50,005.jpg,4,-0.42,0.38,眉が寄って片目を強くつぶり、口元も不快そうに歪んでいるためネガティブ寄りです。一方で表情の緊張があり、覚醒度はやや高めと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,5,-0.55,0.35,眉間にしわが寄り、片目を強くつぶって口元も緊張しており、不快・痛み/嫌悪に近い表情です。一方で筋緊張が見られるため覚醒度は中程度に高いと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,6,-0.35,0.55,眉が寄り目が細く、口元も緊張しており不快・苦痛寄りの表情に見えます。一方で顔全体のこわばりがあり覚醒度はやや高めと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,7,-0.45,0.35,眉が寄り片目を強くつむって口元も緊張しており、不快・痛みや嫌悪に近い表情に見えます。一方で顔の筋緊張が強く反応性があるため、覚醒度はやや高めと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,8,-0.55,0.35,眉が寄り、目を細め口元も緊張しており不快・痛みの表情に見えるためvalenceは低めです。一方で表情の収縮が強く反応性はあるためarousalはやや高めと判断しました。
../database/final_database/050/005.jpg,50,005.jpg,9,-0.35,0.4,眉が寄り目が細く、口元も緊張していて不快・困惑の表情に見えます。一方で表情筋の収縮が強く、ある程度の覚醒（緊張・反応の強さ）が感じられます。
../database/final_database/050/005.jpg,50,005.jpg,10,-0.45,0.55,眉が寄り片目を強く閉じ、口も緊張していて不快・痛みや苛立ちの表情に見えます。緊張が強く覚醒度も高めと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,1,-0.42,0.38,眉が寄り、目が細く口角も下がっており、不快・不満寄りの表情に見えます。一方で表情筋の緊張があり、落ち着いた無表情よりはやや覚醒度が高いと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,2,-0.35,0.25,眉が内側に寄り、目がやや細く、口元も緊張していて不快・困惑の表情に見えます。一方で動きは強くなく、覚醒度は中程度の低さです。
../database/final_database/050/006.jpg,50,006.jpg,3,-0.38,0.32,眉間にしわが寄り、口元も緊張していて不快・困惑寄りの表情に見えます。一方で目は開いており表情筋の緊張もあるため覚醒度はやや高めです。
../database/final_database/050/006.jpg,50,006.jpg,4,-0.35,0.3,眉間にしわが寄り口角もやや下がっており、不快・不満寄りの表情に見えます。一方で目の開きは保たれており、強い落ち込みではなく軽い緊張を伴うため覚醒度はやや高めと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,5,-0.25,0.35,眉が寄って目が細く、口元も緊張していて不快・困惑寄りの表情に見えます。一方で表情の緊張はあるため覚醒度はやや高めと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,6,-0.32,0.27,眉間にしわが寄り、口元が引きつった表情で不快・不安寄りに見えます。一方で目が開いて緊張感があり、覚醒度はやや高めと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,7,-0.35,0.2,眉が寄り、口元も引きつっていて快より不快寄りの表情に見えます。一方で目の見開きや口の開きは小さく、興奮・驚きほどの強い覚醒は感じないため軽度の覚醒と判断しました。
../database/final_database/050/006.jpg,50,006.jpg,8,-0.25,0.35,眉が寄って目が細まり、口元もやや緊張していて不快・困惑寄りに見えます。一方で表情の緊張感があり、覚醒度はやや高めです。
../database/final_database/050/006.jpg,50,006.jpg,9,-0.45,0.3,眉が寄り、口元が引きつったように見え、不快・嫌悪や不安寄りの表情です。目は開いており緊張感があるため覚醒度はやや高めと判断しました。
../database/final_database/050/006.jpg,50,006.jpg,10,-0.38,0.32,眉が寄り、目元と口元がややこわばっていて不快・困惑の表情に見えます。強い興奮ではないものの緊張感があり、覚醒度はやや高めと判断しました。
../database/final_database/050/007.jpg,50,007.jpg,1,-0.42,0.33,眉が寄り、目が細く口元が歪んでおり、不快・困惑や嫌悪寄りの表情に見えます。一方で口が開いて表情筋の緊張もあるため、覚醒度はやや高めと判断しました。
../database/final_database/050/007.jpg,50,007.jpg,2,-0.43,0.38,眉間が寄り、目が細く口元も歪んでおり不快・嫌悪寄りの表情に見えます。一方で口が開き表情筋の緊張があるため覚醒度はやや高めです。
../database/final_database/050/007.jpg,50,007.jpg,3,-0.62,0.34,眉が寄り目が細く、口元も引きつった不快・嫌悪寄りの表情に見えます。一方で口が開き表情筋の緊張があるため、覚醒度はやや高めと判断しました。
../database/final_database/050/007.jpg,50,007.jpg,4,-0.62,0.44,眉が寄り、目を細め口元が歪んでいて不快・嫌悪/困惑寄りの表情に見えます。一方で口が開き表情筋の緊張があり、覚醒度はやや高めです。
../database/final_database/050/007.jpg,50,007.jpg,5,-0.62,0.18,眉が寄り、目が細く口角も下がって見えるため不快寄りの感情が強いです。一方で動きは小さく、興奮というより軽い不快・困惑の覚醒度に留まっています。
../database/final_database/050/007.jpg,50,007.jpg,6,-0.42,0.35,眉が寄り口角が下がり気味で、不快・嫌悪寄りの表情に見えます。一方で口が開き表情筋の緊張もあり、覚醒度はやや高めと判断しました。
../database/final_database/050/007.jpg,50,007.jpg,7,-0.45,0.35,眉が寄って口角が下がり、不快・嫌悪寄りの表情に見えます。一方で口が開いて表情筋の緊張があり、やや覚醒度は高めです。
../database/final_database/050/007.jpg,50,007.jpg,8,-0.42,0.38,眉が寄り目が細く、口元も歪んでおり不快・嫌悪や困惑に近い表情に見えます。一方で表情筋の緊張があり、覚醒度はやや高めです。
../database/final_database/050/007.jpg,50,007.jpg,9,-0.42,0.38,眉が寄り目が細く、口元も歪んでいて不快・嫌悪寄りの表情に見えます。一方で口が開き筋緊張もあるため、覚醒度はやや高めと判断しました。
../database/final_database/050/007.jpg,50,007.jpg,10,-0.52,0.34,眉が寄り口元が歪んでおり、不快・嫌悪や困惑に近い表情に見えます。一方で口が開き表情筋の動きがあるため、覚醒度は中程度と判断しました。
../database/final_database/050/008.jpg,50,008.jpg,1,-0.62,0.55,眉が寄り、目が見開かれて口角が下がっており、不快・不安や嫌悪の表情に見えます。表情の緊張感が強く、覚醒度も高めと判断しました。
../database/final_database/050/008.jpg,50,008.jpg,2,-0.62,0.56,眉が寄り、目が見開かれ口元も緊張しており、不快・嫌悪や困惑が強い表情です。緊張感が高く覚醒度も中〜高程度と判断しました。
../database/final_database/050/008.jpg,50,008.jpg,3,-0.62,0.58,眉間にしわが寄り口が歪んでおり、不快・嫌悪や困惑の表情が強いです。目の見開きもあり緊張感が高く、覚醒度はやや高めと判断します。
../database/final_database/050/008.jpg,50,008.jpg,4,-0.55,0.65,眉が強く寄り、口元が引きつって不快・嫌悪や不安が表れています。目も見開き気味で緊張感があり覚醒度は高めです。
../database/final_database/050/008.jpg,50,008.jpg,5,-0.62,0.71,眉が強く寄り、目が見開かれて口角が下がっているため不快・不安/恐怖寄りの表情に見えます。緊張感が高く、覚醒度も高いと判断しました。
../database/final_database/050/008.jpg,50,008.jpg,6,-0.55,0.6,眉が強く寄り目が見開かれ、口元もこわばっており、不快・嫌悪や困惑が強く出ています。表情の緊張と驚きが見られるため覚醒度は高めです。
../database/final_database/050/008.jpg,50,008.jpg,7,-0.62,0.55,眉が寄り目が見開かれ、口角が下がって不快・嫌悪や困惑の表情に見えます。表情の緊張が強く、覚醒度も中〜高程度です。
../database/final_database/050/008.jpg,50,008.jpg,8,-0.62,0.58,眉がひそまり目が見開かれ、口元も緊張しており不快・嫌悪や不安の表情に見えます。表情の強さがあり覚醒度も高めです。
../database/final_database/050/008.jpg,50,008.jpg,9,-0.62,0.55,眉が大きくひそまり目が見開かれ、口元も緊張していて不快・困惑や恐れの表情に見えます。表情の強さがあり、覚醒度はやや高めと判断します。
../database/final_database/050/008.jpg,50,008.jpg,10,-0.58,0.62,眉が強く寄り目が見開かれ、口が引きつった表情で不快・嫌悪や驚きが混ざったネガティブ感情が強いです。表情筋の緊張が高く、覚醒度も高めに見えます。
../database/final_database/050/009.jpg,50,009.jpg,1,-0.62,0.48,眉が寄り、目が細く、口元が緊張しており不快・苦痛の表情に見えます。一方で顔全体の緊張が強く、感情の強度は中程度に覚醒している印象です。
../database/final_database/050/009.jpg,50,009.jpg,2,-0.62,0.44,眉がひそまり目が細く、口角が下がって苦痛・不快そうな表情に見えます。一方で表情筋の緊張があり、落ち着いた無覚醒というよりはやや覚醒度が高い印象です。
../database/final_database/050/009.jpg,50,009.jpg,3,-0.62,0.28,眉が寄り、目が細く口角も下がっており不快・痛み/悲しみ寄りの表情に見えます。一方で口が開き緊張感があるため覚醒度はやや高めと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,4,-0.55,0.35,眉が寄り、目が細く口角が下がっており、不快・苦痛の表情に見えます。一方で表情筋の緊張があるため覚醒度はやや高めと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,5,-0.62,0.48,眉が内側に寄り目が細く、口角が下がって不快・悲しみ/痛みの表情に見えます。一方で顔の緊張が強く、感情の活性は中程度に高いと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,6,-0.72,0.46,眉が内側に寄り目が細まり、口角が下がって苦痛・不快そうな表情に見えます。表情の強さは中程度で、覚醒度はやや高めと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,7,-0.72,0.42,眉が寄り、目が細まり、口角が下がっていて不快・苦痛の表情に見えます。表情の緊張はあるものの激しい興奮ではないため、覚醒は中程度と判断しました。
../database/final_database/050/009.jpg,50,009.jpg,8,-0.62,0.48,眉が寄り、目が細く口角が下がっており不快・苦痛寄りの表情に見えます。一方で表情筋の緊張が強く、感情の強度は中程度以上で覚醒寄りと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,9,-0.62,0.48,眉が寄り目が細く、口元も緊張しており不快・苦痛の表情に見えます。一方で表情筋の緊張が強く、覚醒度は中程度に高いと判断しました。
../database/final_database/050/009.jpg,50,009.jpg,10,-0.62,0.38,眉が寄り、目が細まり口角も下がっており不快・苦痛の表情に見えます。表情筋の緊張はあるものの興奮や驚きほど強くないため中程度の覚醒と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,1,-0.55,0.25,眉がひそまり目が細く、口元も緊張していて不快・苦痛寄りの表情に見えます。一方で動きは大きくなく、覚醒度は中程度と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,2,-0.52,0.34,眉が寄り目が細く、口元も緊張しており不快・痛みのようなネガティブ感情が強い表情に見えます。一方で顔の筋緊張はあるため覚醒度は中程度に評価しました。
../database/final_database/050/010.jpg,50,010.jpg,3,-0.62,0.38,眉が強くひそまり目が細く、口元も緊張しており不快・困惑寄りの表情に見えます。一方で表情の強さはあるため覚醒度はやや高めと判断しました。
../database/final_database/050/010.jpg,50,010.jpg,4,-0.55,0.35,眉間にしわが寄り、目が細く口元も緊張していて不快・苦痛寄りの表情に見えます。一方で大きく笑う/驚くほどの高覚醒ではないため、覚醒度は中程度にしました。
../database/final_database/050/010.jpg,50,010.jpg,5,-0.55,0.25,眉が寄り、片目を強く細めて口角も下がっており、不快・困惑の表情に見えます。一方で表情の緊張はあるものの強い興奮というほどではないため、覚醒度はやや低め〜中程度と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,6,-0.62,0.32,眉が寄り、片目を細めて口角も下がり気味で不快・苦痛寄りの表情に見えます。一方で緊張感はあるものの激しい興奮ではなく中程度の覚醒と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,7,-0.35,0.25,眉間にしわが寄り、目を細めて口元も緊張しており、不快・困惑の表情に見えます。一方で大きく興奮した様子ではなく、覚醒度は中程度と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,8,-0.55,0.25,眉間にしわが寄り、目が細く口角も下がっており不快・困惑/痛みのような否定的感情が強いです。一方で表情の緊張はあるものの激しい興奮ではないため覚醒度は中程度にしました。
../database/final_database/050/010.jpg,50,010.jpg,9,-0.55,0.25,眉が寄って目が細く、口元も緊張していて不快・痛み/困惑の表情に見えます。一方で動きは強くなく、覚醒度は中程度と判断しました。
../database/final_database/050/010.jpg,50,010.jpg,10,-0.46,0.32,眉間のしわや目の細め方、口角の下がりが見られ、不快・苦痛寄りの表情です。一方で表情の緊張はあるため覚醒度はやや高めと判断しました。
../database/final_database/051/001.jpg,51,001.jpg,1,0.18,-0.12,口角がわずかに上がり、表情は穏やかで軽い好意が感じられます。一方で目元や顔全体の緊張が少なく、覚醒度は低めに見えます。
../database/final_database/051/001.jpg,51,001.jpg,2,0.12,-0.18,口角がわずかに上がり、全体として中立〜軽い快の表情に見えます。一方で目元や表情筋の緊張が弱く、覚醒度は低めです。
../database/final_database/051/001.jpg,51,001.jpg,3,0.22,-0.05,口角がわずかに上がっており全体として穏やかな表情のため、快寄りのvalenceと判断しました。目や眉の動きが小さく緊張感も強くないため、arousalはほぼ中立〜やや低めです。
../database/final_database/051/001.jpg,51,001.jpg,4,0.15,-0.05,口角がわずかに上がっており不快感は少ないため、valenceは軽くポジティブ寄りです。一方で目の開きや表情筋の緊張が強くなく、落ち着いた印象なのでarousalは中立〜やや低めです。
../database/final_database/051/001.jpg,51,001.jpg,5,0.18,-0.12,口角がわずかに上がっており軽い快の表情に見える一方、目元や眉の動きが小さく全体として落ち着いた印象です。強い緊張や興奮は感じにくいため覚醒度はやや低めと判断しました。
../database/final_database/051/001.jpg,51,001.jpg,6,0.18,-0.12,口角がわずかに上がっており穏やかな表情で、強い不快感は見られません。一方で目や眉の緊張が少なく、興奮度は低めに見えます。
../database/final_database/051/001.jpg,51,001.jpg,7,0.28,-0.12,口角がわずかに上がり、全体として穏やかでやや快の表情に見えます。一方で目元や表情筋の緊張が少なく、興奮度は低めに感じられます。
../database/final_database/051/001.jpg,51,001.jpg,8,0.25,-0.05,口角がわずかに上がった穏やかな表情で、不快さは見られません。目元や姿勢の緊張が少なく全体に落ち着いているため、覚醒度は低めです。
../database/final_database/051/001.jpg,51,001.jpg,9,0.18,-0.12,口角がわずかに上がっており全体として穏やかで軽い肯定的感情が見られますが、目元の動きが小さく表情の活発さは低めで落ち着いた状態に見えます。
../database/final_database/051/001.jpg,51,001.jpg,10,0.22,-0.08,口元がわずかに上がり、全体として穏やかで軽い好意・安心感が見られます。一方で目や表情筋の動きは強くなく、興奮度は低めに見えます。
../database/final_database/051/002.jpg,51,002.jpg,1,0.15,-0.2,口角がわずかに上がり、全体として穏やかな表情で不快感は低いです。一方で目元や表情筋の緊張は強くなく、落ち着いた低覚醒寄りに見えます。
../database/final_database/051/002.jpg,51,002.jpg,2,0.15,-0.25,口角がわずかに上がり、全体として穏やかで軽い好意的表情に見えます。一方で目元の緊張が少なく、興奮度は低め（落ち着いた状態）と判断しました。
../database/final_database/051/002.jpg,51,002.jpg,3,0.15,-0.25,口角がわずかに上がっており不快感は強くないため、やや快寄りと判断しました。目元や表情筋の緊張が少なく落ち着いた印象なので、覚醒度はやや低めです。
../database/final_database/051/002.jpg,51,002.jpg,4,0.12,-0.18,口角がわずかに上がり表情は穏やかで、軽いポジティブさが見られます。一方で目元や筋緊張は強くなく、全体として落ち着いた低覚醒の印象です。
../database/final_database/051/002.jpg,51,002.jpg,5,0.1,-0.3,口元がわずかに上がっており不快さは見られない一方、目元や表情筋の動きが少なく落ち着いた印象です。そのため快寄りだが覚醒度は低めと判断しました。
../database/final_database/051/002.jpg,51,002.jpg,6,0.1,-0.25,口角がわずかに上がっており不快感は少ない一方、目元や表情筋の緊張が弱く全体として落ち着いた表情です。興奮・緊張は低めに見えます。
../database/final_database/051/002.jpg,51,002.jpg,7,0.12,-0.22,口元がわずかに上がっており軽い快の表情に見えますが、目元の動きが少なく全体として落ち着いた印象です。強い驚きや緊張は感じられず、覚醒度はやや低めと判断しました。
../database/final_database/051/002.jpg,51,002.jpg,8,0.05,-0.25,口元がわずかに上がっており中立〜軽い快の表情に見えますが、目元の緊張が少なく全体に落ち着いているため覚醒度は低めと判断しました。
../database/final_database/051/002.jpg,51,002.jpg,9,0.25,-0.15,口角がわずかに上がり、全体として穏やかで軽いポジティブさが見られます。一方で目の開きや表情筋の緊張が弱く、覚醒度は低めに感じられます。
../database/final_database/051/002.jpg,51,002.jpg,10,0.12,-0.28,口元がわずかに上がっており、全体として穏やかで軽い肯定感が見られます。一方で目元や表情筋の緊張が少なく、覚醒度は低めに感じられます。
../database/final_database/051/003.jpg,51,003.jpg,1,0.18,-0.22,口角がわずかに上がっており全体として穏やかな表情で、軽い快の印象です。一方で目元や表情筋の動きが強くなく、興奮度は低めに見えます。
../database/final_database/051/003.jpg,51,003.jpg,2,0.18,-0.22,口角がわずかに上がっており、全体として穏やかで軽いポジティブ感が見られます。一方で目元の動きが小さく表情の強度が低いため、覚醒度はやや低めと判断しました。
../database/final_database/051/003.jpg,51,003.jpg,3,0.22,-0.18,口角がわずかに上がり穏やかな表情で、不快さは少ないためvalenceはやや正寄りです。一方で目や口元の動きが控えめで緊張感も低く、arousalはやや低めと判断しました。
../database/final_database/051/003.jpg,51,003.jpg,4,0.35,-0.2,口角がやや上がり、目元も緊張が少ないため軽い快の表情に見えます。一方で驚きや強い笑いはなく全体の動きが小さいので覚醒度は低めです。
../database/final_database/051/003.jpg,51,003.jpg,5,0.28,-0.22,口角がわずかに上がり、目元も穏やかで軽い快の表情に見えます。一方で表情の動きは小さく、興奮や緊張は強くないため覚醒度は低めです。
../database/final_database/051/003.jpg,51,003.jpg,6,0.32,-0.18,口角がわずかに上がり、表情は穏やかで軽い快が見られます。一方で目や眉の動きが少なく、興奮度は低めに見えます。
../database/final_database/051/003.jpg,51,003.jpg,7,0.25,-0.1,口角がわずかに上がっており、全体として穏やかな微笑に見えるため快寄りです。一方で目や顔全体の緊張が強くなく、落ち着いた状態に見えるため覚醒度は低めです。
../database/final_database/051/003.jpg,51,003.jpg,8,0.22,-0.18,口角がわずかに上がっていて穏やかな表情のため、快寄りのvalenceと判断しました。一方で目の開きや表情の強さが控えめで落ち着いているため、arousalはやや低めです。
../database/final_database/051/003.jpg,51,003.jpg,9,0.22,-0.18,口角がわずかに上がっており、全体として穏やかで軽いポジティブさが見られます。一方で目元や表情筋の緊張は強くなく、落ち着いた低覚醒の状態に近いです。
../database/final_database/051/003.jpg,51,003.jpg,10,0.22,-0.18,口角がわずかに上がり、全体として穏やかな表情で軽い快の印象です。一方で目元や表情筋の動きは強くなく、興奮度は低めに見えます。
../database/final_database/051/004.jpg,51,004.jpg,1,0.35,-0.1,口角がわずかに上がっており、全体として穏やかな肯定的感情が示唆されます。目や表情筋の緊張が強くないため覚醒度は低めと判断します。
../database/final_database/051/004.jpg,51,004.jpg,2,0.32,-0.18,口角がわずかに上がり、全体として穏やかで軽い肯定的感情が見られます。一方で目の開きや表情筋の緊張が強くなく、覚醒度は低めと判断しました。
../database/final_database/051/004.jpg,51,004.jpg,3,0.36,-0.18,口角がわずかに上がり、眉や目元の緊張も少ないため、軽い快の表情に見えます。一方で目の開きや表情筋の動きが控えめで、全体として落ち着いた（低覚醒寄り）印象です。
../database/final_database/051/004.jpg,51,004.jpg,4,0.28,-0.22,口角がわずかに上がった穏やかな表情で、不快感は見られません。一方で目や顔全体の緊張が少なく、興奮度は低めに見えます。
../database/final_database/051/004.jpg,51,004.jpg,5,0.32,-0.12,口角がわずかに上がっており全体として穏やかな微笑みに見えるため、快寄りのvalenceです。一方で目の開きや表情筋の緊張は強くなく、落ち着いた状態に見えるためarousalは低めです。
../database/final_database/051/004.jpg,51,004.jpg,6,0.35,-0.2,口角がわずかに上がった穏やかな微笑みで、不快感は見られません。表情の動きは小さく落ち着いているため覚醒度は低めと判断しました。
../database/final_database/051/004.jpg,51,004.jpg,7,0.28,-0.12,口角がわずかに上がり穏やかな微笑みが見られるため快寄りのvalenceです。一方で目の開きや表情筋の緊張が強くなく、落ち着いた状態に見えるためarousalはやや低めです。
../database/final_database/051/004.jpg,51,004.jpg,8,0.22,-0.08,口角がわずかに上がっており、全体として穏やかな（やや快）表情に見えます。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めと判断しました。
../database/final_database/051/004.jpg,51,004.jpg,9,0.28,-0.12,口角がわずかに上がっており全体として穏やかな表情のため、快の方向に寄せました。一方で目の開きや表情筋の緊張が強くなく、興奮度は低めと判断しました。
../database/final_database/051/004.jpg,51,004.jpg,10,0.35,-0.15,口角がわずかに上がっており、全体として穏やかな微笑みでやや快の印象です。目や眉の動きは小さく緊張感が少ないため、覚醒度は低めと判断しました。
../database/final_database/051/005.jpg,51,005.jpg,1,0.22,-0.18,口角がわずかに上がっており穏やかな肯定的感情が示唆されます。一方で目の開きや表情筋の緊張は強くなく、覚醒度は低めに見えます。
../database/final_database/051/005.jpg,51,005.jpg,2,0.18,-0.22,口角がわずかに上がっており、全体として穏やかな肯定的感情が読み取れます。一方で目の開きや筋緊張が強くなく、覚醒度は低めに見えます。
../database/final_database/051/005.jpg,51,005.jpg,3,0.25,-0.15,口角がわずかに上がっており、穏やかな満足・安心感が感じられるため快寄りです。視線や表情の動きが小さく落ち着いているので覚醒度は低めと判断しました。
../database/final_database/051/005.jpg,51,005.jpg,4,0.25,-0.2,口角がわずかに上がっており不快感は少なく、軽い快の表情に見えます。一方で目や眉の緊張が弱く、全体として落ち着いた（低覚醒）印象です。
../database/final_database/051/005.jpg,51,005.jpg,5,0.32,-0.18,口角がわずかに上がっており、全体として穏やかな肯定的表情に見えます。一方で目元や筋緊張が強くなく、興奮度は低めに推定されます。
../database/final_database/051/005.jpg,51,005.jpg,6,0.35,-0.25,口角がわずかに上がり、全体として穏やかで軽い肯定的感情が読み取れます。一方で表情の動きは小さく、興奮や緊張は低めに見えるため覚醒度はやや低めです。
../database/final_database/051/005.jpg,51,005.jpg,7,0.35,-0.25,口元がわずかに上がっており穏やかな肯定的表情に見えるため、valenceはやや快寄りです。一方で目や口の開きが小さく緊張感が少ないため、arousalはやや低めと判断しました。
../database/final_database/051/005.jpg,51,005.jpg,8,0.32,-0.18,口角がわずかに上がり、穏やかな微笑みが見られるため快寄りです。一方で目や表情筋の緊張が強くなく落ち着いた印象なので覚醒度はやや低めです。
../database/final_database/051/005.jpg,51,005.jpg,9,0.32,-0.18,口角がわずかに上がっており、全体として穏やかでやや肯定的な表情に見えます。一方で目や眉の緊張は強くなく、落ち着いた低めの覚醒度と判断しました。
../database/final_database/051/005.jpg,51,005.jpg,10,0.35,-0.25,口角がわずかに上がり穏やかな表情で、全体として軽い快の印象です。目の見開きや緊張感が少なく落ち着いているため、覚醒度はやや低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,1,0.12,-0.18,口角がわずかに上がっており全体として中立〜軽い快の表情ですが、目元や眉の動きが小さく落ち着いた印象です。そのため快は小さめ、覚醒度も低めに見積もりました。
../database/final_database/051/006.jpg,51,006.jpg,2,0.22,-0.12,口角がわずかに上がっており、全体として穏やかでやや肯定的な表情に見えます。一方で目元の緊張は強くなく、興奮度は低めです。
../database/final_database/051/006.jpg,51,006.jpg,3,0.1,-0.25,口元がわずかに上がっており不快ではないためvalenceは軽く正寄りです。一方で表情の動きが小さく落ち着いた印象なのでarousalはやや低めにしました。
../database/final_database/051/006.jpg,51,006.jpg,4,0.18,-0.12,口元がわずかに上がっており軽い好意・落ち着きを感じる一方、目元や表情筋の動きが小さく全体として静かで覚醒度は低めに見えます。
../database/final_database/051/006.jpg,51,006.jpg,5,0.15,-0.05,口元がわずかに上がっており、全体としては軽い快の印象ですが感情の強度は低めです。目元や表情筋の動きが控えめで落ち着いて見えるため、覚醒度はほぼ中立〜やや低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,6,0.32,-0.18,口角がわずかに上がり表情は穏やかで、全体として軽い快の印象です。一方で目元の動きが少なくリラックスして見えるため覚醒度は低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,7,0.15,-0.05,口角がわずかに上がっており不快感は弱く、全体として穏やかな表情に見えます。目や眉の緊張が少なく動きも小さいため、覚醒度は低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,8,0.12,-0.18,口元にわずかな微笑があり不快ではないためvalenceはやや正寄りです。一方で表情の動きが小さく目元も落ち着いているため、arousalは低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,9,0.12,-0.18,口元がわずかに上がっており軽い肯定的感情が見られる一方、目元や表情筋の緊張が少なく全体として落ち着いた印象です。強い興奮やストレスのサインは乏しいため覚醒度はやや低めと判断しました。
../database/final_database/051/006.jpg,51,006.jpg,10,0.12,-0.18,口角がわずかに上がっており軽い好意・穏やかさが感じられます。一方で目元や表情筋の動きが小さく、全体として落ち着いた低覚醒寄りです。
../database/final_database/051/007.jpg,51,007.jpg,1,0.1,-0.25,口元がわずかに上がり穏やかな表情で、強い不快感は見られません。一方で目元や眉の緊張が少なく、全体として落ち着いた低覚醒寄りに見えます。
../database/final_database/051/007.jpg,51,007.jpg,2,0.12,-0.18,口角がわずかに上がり穏やかな表情で、強い不快感は見られないためvalenceはやや正寄りです。一方で目の見開きや眉の緊張が弱く、全体に落ち着いているためarousalは低めと判断しました。
../database/final_database/051/007.jpg,51,007.jpg,3,0.12,-0.08,口角がわずかに上がり穏やかな表情で、強い不快感は見られません。目元や眉の緊張が少なく落ち着いた状態のため覚醒度は低めと判断しました。
../database/final_database/051/007.jpg,51,007.jpg,4,0.1,-0.2,口角がわずかに上がり表情は穏やかで、軽い快の印象があります。一方で目元や顔全体の動きが少なく、興奮度は低めに見えます。
../database/final_database/051/007.jpg,51,007.jpg,5,0.12,-0.18,口元がわずかに上がっており全体として中立〜やや快の印象です。一方で目の開きや表情筋の緊張が強くなく、覚醒度は低めに見えます。
../database/final_database/051/007.jpg,51,007.jpg,6,0.18,-0.22,口角がわずかに上がっており不快ではない一方、表情の動きが小さく落ち着いた印象です。目元や眉の緊張も強くないため、覚醒度は低めと判断しました。
../database/final_database/051/007.jpg,51,007.jpg,7,0.12,-0.18,口角がわずかに上がっており全体として中立〜軽い快の表情に見えますが、目元の緊張が少なく落ち着いた印象なので覚醒度は低めと判断しました。
../database/final_database/051/007.jpg,51,007.jpg,8,0.1,-0.2,口角がわずかに上がっており不快さは強くない一方、目元や表情筋の緊張が弱く落ち着いた印象です。全体として軽い快寄りだが覚醒度は低めと判断しました。
../database/final_database/051/007.jpg,51,007.jpg,9,0.1,-0.2,口角がわずかに上がり表情は中立〜軽い快寄りですが、目元の動きが少なく全体に落ち着いた印象です。そのため快は弱く、覚醒度も低めと判断しました。
