ID,emotion,try_num,valence,arousal,reasoning
36,恐怖を伴う驚き,8,-0.65,0.8,「恐怖を伴う驚き」は脅威を知覚した驚きで、不快感が強いためvalenceは低めになります。一方で急な刺激への反応で心拍や注意が高まりやすく、arousalは高めです。
36,恐怖を伴う驚き,9,-0.65,0.8,「驚き」による急激な注意喚起と生理的興奮が強く、覚醒度は高いと判断できます。一方で「恐怖」を伴うため評価は不快寄りとなり、快よりも大きくマイナスになります。
36,恐怖を伴う驚き,10,-0.62,0.78,驚きは覚醒度が高く、恐怖を伴うことで緊張・不安が増してさらに高覚醒になります。一方で恐怖要素が主となるため快ではなく不快寄りの情動になります。
37,呆れと嫌悪を伴う驚き,1,-0.65,0.55,「嫌悪」「呆れ」は強い不快感を伴うためvalenceは低めです。一方「驚き」が加わることで注意喚起・緊張が高まりやすく、arousalは中〜やや高めになります。
37,呆れと嫌悪を伴う驚き,2,-0.78,0.52,「呆れ」「嫌悪」は強い不快感を伴うためvalenceは大きくマイナスになります。一方「驚き」は覚醒度を上げる要素であり、嫌悪・呆れの反応も相まって中〜やや高めのarousalと判断します。
37,呆れと嫌悪を伴う驚き,3,-0.72,0.58,「嫌悪」「呆れ」は強い不快感を伴うためvalenceは大きくマイナス寄りになります。一方「驚き」は覚醒度を上げる要素なので、嫌悪・呆れの落ち着き成分を加味してもarousalは中程度以上に高いと判断します。
37,呆れと嫌悪を伴う驚き,4,-0.74,0.62,「呆れ」「嫌悪」は強い不快感を伴うためvalenceは大きくマイナス寄りになります。一方「驚き」は覚醒度を上げやすく、嫌悪を伴うことで緊張も加わるためarousalは中〜高程度と判断します。
37,呆れと嫌悪を伴う驚き,5,-0.72,0.58,「嫌悪」「呆れ」は強い不快感を伴うためvalenceは大きく負に寄せました。一方「驚き」は覚醒度を上げる要素なので、混合感情として中〜やや高めのarousalに設定しました。
37,呆れと嫌悪を伴う驚き,6,-0.78,0.62,驚き自体は覚醒度が高くなりやすく、そこに呆れ・嫌悪が加わることで不快感が強まるためvalenceは大きくマイナスに寄ります。一方で感情の立ち上がりが急で注意喚起的な成分が強く、arousalは中〜高程度になります。
37,呆れと嫌悪を伴う驚き,7,-0.65,0.55,嫌悪と呆れが中心なので不快寄りのvalenceになります。一方で「驚き」を伴うため注意喚起や反応性が高く、中〜やや高めのarousalになります。
37,呆れと嫌悪を伴う驚き,8,-0.72,0.58,驚きに「呆れ」「嫌悪」が加わることで感情の快-不快は強く不快側に傾くためvalenceは低めに設定しました。一方で驚きは覚醒度を上げやすく、嫌悪も生理的反応を伴い得るためarousalは中～高程度と判断しました。
37,呆れと嫌悪を伴う驚き,9,-0.72,0.55,驚きは覚醒度を上げやすい一方、「呆れ」「嫌悪」が強い不快感を伴うため快-不快は大きくマイナスになります。呆れは怒りほど高覚醒ではないため、嫌悪と驚きを加味して中～やや高めの覚醒度にしました。
37,呆れと嫌悪を伴う驚き,10,-0.78,0.62,「呆れ」「嫌悪」は強い不快感を伴うためvalenceは大きくマイナスになります。一方「驚き」は注意喚起・覚醒を高める要素なので、嫌悪を伴っていてもarousalは中～高程度になります。
38,失敗に気づく,1,-0.62,0.48,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快寄りの感情になるためvalenceは負に設定しました。一方で気づきの瞬間は驚き・焦り・緊張で覚醒水準が上がりやすいのでarousalは中程度の正にしました。
38,失敗に気づく,2,-0.55,0.35,「失敗に気づく」は自己評価の低下や後悔・焦りを伴いやすく不快寄り（負のvalence）です。一方で気づいた瞬間に注意が高まり対応を考えるため、覚醒度は中程度に上がると判断しました。
38,失敗に気づく,3,-0.62,0.38,「失敗に気づく」は自己評価の低下や後悔・不安を伴いやすく不快感が強いためvalenceは負寄りです。一方で気づいた瞬間の驚きや焦りで覚醒度は中程度に上がるためarousalはやや正寄りにしました。
38,失敗に気づく,4,-0.55,0.35,「失敗に気づく」は望ましくない結果の認知を伴い、不快感や落胆につながりやすいためvalenceは負寄りです。一方で気づいた瞬間に驚きや焦りで注意が高まることが多く、arousalはやや高めになります。
38,失敗に気づく,5,-0.55,0.35,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快寄り（負のvalence）です。一方でミス発覚による焦り・緊張で覚醒度は中程度に上がるためarousalはやや正にしました。
38,失敗に気づく,6,-0.62,0.34,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快寄り（負の感情）になりやすい。一方で状況修正への注意喚起が働き、落ち込みつつも一定の覚醒度が生じるため中程度の覚醒とした。
38,失敗に気づく,7,-0.62,0.34,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快側（valenceは負）になりやすい一方、状況認知による緊張・焦りが生じて覚醒度はやや高まるため中程度のarousalと判断しました。
38,失敗に気づく,8,-0.55,0.4,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快寄り（負の感情）になりやすい一方、気づいた瞬間に焦りや緊張が生じて覚醒度は中程度に高まります。
38,失敗に気づく,9,-0.55,0.35,「失敗に気づく」は自己評価の低下や後悔を伴いやすく不快寄り（負のvalence）になりやすい一方、気づいた瞬間の驚き・焦りで一定の覚醒が生じますが、パニックほどではないため中程度のarousalとしました。
38,失敗に気づく,10,-0.55,0.35,「失敗に気づく」は自己評価の低下や不快感を伴いやすく、快-不快軸では負に寄りやすいです。一方で気づきの瞬間は注意が高まり軽い緊張や焦りが出るため、覚醒度はやや高めと判断します。
39,大きな失敗に気づいて驚く,1,-0.72,0.78,「大きな失敗に気づく」は後悔や不安を伴いやすく不快寄り（負の感情）になるためvalenceは低めです。一方で「驚く」は急激な注意喚起と身体的覚醒を伴うためarousalは高めになります。
39,大きな失敗に気づいて驚く,2,-0.78,0.82,「大きな失敗」に気づくことは強い後悔・不安を伴い不快感が大きいためvalenceは低めです。一方「驚く」は急激な注意喚起と緊張を伴い覚醒度が高いためarousalは高めになります。
39,大きな失敗に気づいて驚く,3,-0.72,0.78,大きな失敗に気づくことは後悔や不安を伴い不快感が強いためvalenceは低めです。一方で「驚く」は急激な注意喚起・緊張を引き起こし生理的覚醒が高いためarousalは高めになります。
39,大きな失敗に気づいて驚く,4,-0.702,0.78,「大きな失敗に気づく」は後悔や不安を伴い不快寄りの感情になりやすい一方、「驚く」は生理的覚醒が高く急激な注意喚起が起こるため覚醒度が高いと判断しました。
39,大きな失敗に気づいて驚く,5,-0.62,0.78,「大きな失敗に気づく」は後悔や不安を伴い不快寄り（負のvalence）になりやすい一方、「驚く」は急な認知変化で生理的覚醒が高くなるためarousalは高めになります。
39,大きな失敗に気づいて驚く,6,-0.72,0.84,「大きな失敗に気づく」は自己評価の低下や不安・後悔を伴いやすく不快寄りの感情なのでvalenceは低め。加えて「驚く」は急激な注意喚起と生理的覚醒を伴うためarousalは高め。
39,大きな失敗に気づいて驚く,7,-0.78,0.72,「大きな失敗」に気づくことは後悔や不安を伴い不快感が強いためvalenceは低めになります。一方「驚く」は急激な注意喚起と緊張を伴うためarousalは高めになります。
39,大きな失敗に気づいて驚く,8,-0.75,0.8,「大きな失敗に気づく」は自己評価の低下や損失感が強く不快感が高いためvalenceは低めです。一方「驚く」は急激な注意喚起を伴い心拍や緊張が上がりやすいのでarousalは高めになります。
39,大きな失敗に気づいて驚く,9,-0.702,0.78,「大きな失敗」に気づくことは後悔や不安を伴い不快寄りの感情になりやすい。一方で「驚く」は急激な気づきによる覚醒度の高い反応を示すため、arousalは高めに見積もる。
39,大きな失敗に気づいて驚く,10,-0.72,0.78,「大きな失敗」に気づくことは後悔や不安を伴いやすく不快（負のvalence）になりやすいです。「驚く」は急激な気づきによる覚醒度の上昇を示すためarousalは高めになります。
40,恐怖,1,-0.85,0.75,恐怖は強い不快感を伴うためvalenceは大きく負に寄ります。一方で危険への警戒・身体的緊張を引き起こしやすく覚醒度が高いためarousalは正に高めです。
40,恐怖,2,-0.85,0.8,恐怖は危険や脅威を感じる不快情動で、快より大きくマイナスに傾きます。一方で身体的緊張や警戒が高まりやすく、覚醒度は高くなります。
40,恐怖,3,-0.85,0.8,恐怖は危険や脅威を感じる不快情動で、快の方向には向かいにくいためvalenceは低いです。一方で身体的緊張や警戒が高まりやすく覚醒度が高いためarousalは高めになります。
40,恐怖,4,-0.85,0.8,恐怖は脅威や危険を感じる不快情動で、強い回避・防衛反応を伴うためvalenceは大きく負になります。身体的緊張や注意の高まりが起きやすく覚醒度も高いのでarousalは正の高めになります。
40,恐怖,5,-0.85,0.85,恐怖は脅威や危険を知覚したときに生じる強い不快感を伴うためvalenceは大きく負になります。一方で回避・防衛反応を促し生理的覚醒が高まるためarousalは高めになります。
40,恐怖,6,-0.85,0.8,恐怖は強い不快感を伴うためvalenceは大きく負に寄ります。一方で危険への警戒や身体的緊張が高まりやすく、覚醒水準は高いのでarousalは正に高めです。
40,恐怖,7,-0.85,0.75,恐怖は危険や脅威への不快な感情であり、基本的に快-不快軸では強い不快（負のvalence）に位置します。同時に身体的・心理的な緊張や警戒が高まりやすく、覚醒度（arousal）は高めになります。
40,恐怖,8,-0.85,0.75,恐怖は強い不快感を伴うためvalenceは大きくマイナスになります。一方で危険への警戒で生理的覚醒が高まりやすいためarousalは高めです。
40,恐怖,9,-0.85,0.8,恐怖は脅威や危険の知覚に伴う強い不快感が中心で、valenceは大きく負になります。一方で回避・防御反応を促すため生理的覚醒が高く、arousalは高めになります。
40,恐怖,10,-0.85,0.8,恐怖は強い不快感を伴い回避動機が高いためvalenceは大きく負になります。一方で危険への警戒で心拍や緊張が高まりやすく、覚醒水準が高いのでarousalは正に大きく取ります。
41,すねている,1,-0.45,0.2,「すねている」は拗ねた不満や寂しさが中心で、快より不快寄りの感情と判断できるためvalenceはマイナス。怒りほど強い興奮は伴わず、少し緊張・不機嫌がある程度なのでarousalは低〜中程度に置いた。
41,すねている,2,-0.45,0.2,「すねている」は不満や寂しさから拗ねて距離を取る状態で、快より不快が優勢なためvalenceはマイナス寄りです。感情の強度は怒りほど高くなく、沈んだ不機嫌さが中心なのでarousalはやや低〜中程度にしました。
41,すねている,3,-0.45,0.2,「すねている」は不満や拗ねた反発を含み、快より不快寄りの感情なのでvalenceはマイナス。怒りほど高覚醒ではなく、やや内向きで沈んだ反応になりやすいためarousalは低めだがゼロより少し上とした。
41,すねている,4,-0.45,0.15,「すねている」は不満や寂しさから相手に拗ねた態度を取る状態で、快より不快が優勢です。怒りほど高覚醒ではなく、やや沈んだ反応が中心のため覚醒度は低〜中程度と判断しました。
41,すねている,5,-0.45,0.1,「すねている」は不満や拗ねた気持ちによる軽い不快感が中心で、快より不快寄りです。一方で激しい怒りほどの高覚醒ではなく、むしろ沈み気味・受動的になりやすいため覚醒度は低めです。
41,すねている,6,-0.45,0.1,「すねている」は不満や拗ねた気持ちで快感情ではなく、やや不快寄りになります。一方で怒りほどの高い興奮は伴いにくく、覚醒度は低〜中程度と判断しました。
41,すねている,7,-0.45,0.2,「すねている」は不満や拗ねた気持ちが中心で快より不快に寄るためvalenceはマイナス。感情の強度は怒りほど高くなく、やや沈んだ反応になりやすいのでarousalは低〜中程度。
41,すねている,8,-0.35,-0.15,「すねている」は不満や傷つきから相手を避ける・拗ねる状態で、快ではなくやや不快寄りです。感情の強度は怒りほど高くなく、むしろ引きこもり気味で覚醒度は低〜中程度と判断しました。
41,すねている,9,-0.52,0.18,「すねている」は不満や寂しさから相手に距離を取る状態で、感情価はネガティブ寄りになりやすいです。一方で怒りほどの高覚醒ではなく、拗ねて黙る・ふてくされるなど中～低覚醒に留まることが多いです。
41,すねている,10,-0.45,0.25,「すねている」は不満や拗ねた怒り・寂しさが中心で快ではないためvalenceは負寄り。感情の強度は爆発的ではなく、むしろ内向きに持続することが多いのでarousalは低〜中程度に設定しました。
42,恥ずかしい,1,-0.62,0.35,「恥ずかしい」は自己評価の低下や他者からの否定的注目を伴い不快感が強いためvalenceは負寄りです。一方で緊張や赤面など軽〜中程度の覚醒を伴うことが多いのでarousalはやや正にしました。
42,恥ずかしい,2,-0.55,0.35,「恥ずかしい」は自己評価の低下や他者からの視線への不快感を伴うため快感情より不快寄りです。一方で緊張や顔の紅潮などの軽〜中程度の覚醒を伴うことが多いのでarousalはやや高めにしました。
42,恥ずかしい,3,-0.55,0.4,「恥ずかしい」は自己評価の低下や他者の視線による不快感が中心で、快より不快が優勢です。一方で赤面や緊張を伴い生理的覚醒は中程度に高まりやすいです。
42,恥ずかしい,4,-0.55,0.35,「恥ずかしい」は自己評価の低下や他者からの否定的評価への意識を伴いやすく、不快寄りの感情です。一方で緊張や赤面などの生理的反応を伴うため覚醒度は中程度に上がります。
42,恥ずかしい,5,-0.55,0.45,「恥ずかしい」は自己評価の低下や他者の視線への不快感を伴うため快-不快では負寄りになりやすい。一方で赤面や緊張など身体反応を伴い覚醒水準は中程度に高いことが多い。
42,恥ずかしい,6,-0.55,0.4,「恥ずかしい」は自己評価の低下や他者の視線への不快感を伴うためvalenceは負寄りです。一方で赤面や緊張などの生理的反応が出やすく、覚醒度は中程度に高いと判断しました。
42,恥ずかしい,7,-0.55,0.35,「恥ずかしい」は自己評価の低下や他者の視線への不快感を伴うためvalenceは負寄りです。一方で緊張や赤面などの生理的反応を伴い適度に覚醒が高まるためarousalは中程度の正寄りになります。
42,恥ずかしい,8,-0.55,0.4,「恥ずかしい」は自己評価が脅かされる不快感が中心で、快より不快が優勢です。一方で顔が赤くなる・動揺するなどの反応を伴いやすく、覚醒度は中程度に高いと考えられます。
42,恥ずかしい,9,-0.55,0.35,「恥ずかしい」は自己評価の低下や他者からの否定的注目を伴いやすく、不快感が中心のためvalenceは負寄りです。一方で顔が熱くなる・緊張するなどの覚醒反応はあるものの、恐怖や激怒ほど強くはないため中程度のarousalとしました。
42,恥ずかしい,10,-0.62,0.38,「恥ずかしい」は自己評価が脅かされる不快感を伴うためvalenceは負寄りになります。一方で緊張や動揺で生理的覚醒は上がることが多いものの、恐怖ほど高くはないため中程度のarousalとしました。
43,自分の行為を恥じる,1,-0.72,0.34,「自分の行為を恥じる」は自己否定や不快感が強く、快よりも不快に大きく傾きます。一方で動揺や緊張はあるものの、激しい恐怖・怒りほど高覚醒ではないため中程度の覚醒に留まります。
43,自分の行為を恥じる,2,-0.74,0.32,「自分の行為を恥じる」は自己否定や羞恥による不快感が強く、快には結びつきにくいためvalenceは低めです。一方で動揺や緊張はあるものの、恐怖や激怒ほどの高覚醒ではないためarousalは中程度と判断しました。
43,自分の行為を恥じる,3,-0.72,0.28,「自分の行為を恥じる」は自己評価の低下や後悔を伴うため不快感が強く、valenceは大きくマイナスになります。一方で動揺や緊張はあるもののパニックほど高覚醒ではないため、arousalは中程度のプラスに設定しました。
43,自分の行為を恥じる,4,-0.72,0.28,「自分の行為を恥じる」は自己評価の低下や後悔を伴い、不快感が強いのでvalenceは低めです。一方で動揺や緊張はあるものの、強い恐怖や怒りほどではないためarousalは中程度に設定しました。
43,自分の行為を恥じる,5,-0.72,0.38,「自分の行為を恥じる」は自己評価の低下や後悔を伴うため不快（valenceが負）になりやすい。一方で、恥は顔の火照りや緊張などの生理的反応を伴うが、恐怖や激怒ほど高覚醒ではないため中程度の覚醒と判断した。
43,自分の行為を恥じる,6,-0.78,0.35,「自分の行為を恥じる」は自己否定や不快感を伴うためvalenceは大きく負になります。一方で動揺や気まずさで一定の覚醒はあるものの、激しい怒りや恐怖ほどではないためarousalは中程度に設定します。
43,自分の行為を恥じる,7,-0.72,0.18,「自分の行為を恥じる」は自己否定や後悔を伴うため不快（valenceは大きくマイナス）に寄ります。一方で強い恐怖や怒りほどの高覚醒ではなく、内省的で沈みがちな感情なのでarousalは低～中程度にしました。
43,自分の行為を恥じる,8,-0.78,0.42,「自分の行為を恥じる」は自己評価が低下し不快感・羞恥を伴うためvalenceは強く負になります。一方で顔が熱くなる・隠れたいなどの緊張や動揺があり覚醒度は中程度に高いと考えられます。
43,自分の行為を恥じる,9,-0.75,0.4,「自分の行為を恥じる」は自己評価の低下や後悔を伴うため強い不快（負のvalence）になりやすい。一方で顔が熱くなる・緊張するなどの反応で覚醒は中程度に上がるが、恐怖ほど高覚醒ではない。
43,自分の行為を恥じる,10,-0.72,0.28,「自分の行為を恥じる」は自己否定・不快感が強く、快より大きくマイナス寄りの感情です。一方で緊張や意識の高まりはあるが、恐怖や激怒ほどの強い覚醒ではないため中程度の覚醒に設定します。
44,畏怖の念,1,-0.103,0.62,「畏怖の念」は圧倒される感覚や恐れを伴うため快よりやや不快寄りになりやすい一方、驚き・緊張・高揚が同時に生じやすく覚醒度は高めです。
44,畏怖の念,2,-0.10000000000000009,0.55,畏怖の念は圧倒的な存在への恐れや緊張を伴うため快よりやや不快寄り（valenceは小さくマイナス）になりやすい一方、驚きや緊張で心身の覚醒水準は高まりやすいのでarousalは高めになります。
44,畏怖の念,3,-0.105,0.62,「畏怖の念」は圧倒される感覚や恐れを含むため快よりやや不快寄りだが、同時に崇高さ・敬意も伴うため強い負の評価にはならない。対象の大きさや威力により緊張・高揚が生じやすく、覚醒度は高めになる。
44,畏怖の念,4,-0.105,0.62,畏怖の念は圧倒的な対象への驚きや緊張を伴い、生理的な覚醒が高まりやすい一方、快・不快は文脈で揺れるため中立よりやや不快寄りに見積もった。
44,畏怖の念,5,-0.103,0.57,「畏怖の念」は圧倒される感覚や恐れを伴うため快ではなくやや不快寄りになりやすい一方、強い注意喚起・緊張を伴うため覚醒度は高めと判断しました。
44,畏怖の念,6,-0.102,0.62,「畏怖の念」は圧倒的な対象への驚きや緊張を伴い、心身の覚醒度が高まりやすい一方、恐れが混じるため快よりもやや不快寄りになりやすい。
44,畏怖の念,7,-0.15,0.65,「畏怖の念」は圧倒的な対象に対する恐れと敬意が混ざるため快・不快が中立〜やや不快寄りになりやすい。一方で身体的・心理的には緊張や高揚を伴うため覚醒度は高めになる。
44,畏怖の念,8,-0.108,0.52,「畏怖の念」は圧倒される感覚や恐れを伴うため快よりやや不快寄りだが、同時に尊敬・崇高さも含むため極端な不快ではない。驚きや緊張で生理的覚醒が高まりやすく、arousalは中程度以上になる。
44,畏怖の念,9,-0.15,0.55,「畏怖の念」は圧倒される感覚や恐れが混ざるため快よりやや不快寄りになりやすい一方、強い刺激や緊張を伴うので覚醒度は高めです。
44,畏怖の念,10,-0.102,0.64,畏怖の念は圧倒的な対象への驚きと緊張を伴い覚醒度が高い一方、恐れや不安が混ざるため快・不快はやや不快寄りになりやすい。
45,楽しい,1,0.85,0.55,「楽しい」は快の感情でポジティブな評価が強いためvalenceは高めです。一方で落ち着いた楽しさからはしゃぐ楽しさまで幅がありますが、一般的には適度に覚醒度が上がるためarousalは中程度に設定しました。
45,楽しい,2,0.85,0.6,「楽しい」は快の感情で、ポジティブな満足感や喜びを伴うためvalenceは高い。気分が高揚し活動性も上がりやすいのでarousalも中〜高程度。
45,楽しい,3,0.85,0.55,「楽しい」は快の感情で、ポジティブな満足感・喜びを伴うためvalenceは高い。一方で興奮や活気を伴うことが多いが、狂喜ほどではないためarousalは中程度に設定した。
45,楽しい,4,0.85,0.55,「楽しい」は快い感情でポジティブ度が高いためvalenceは高め。活動的でワクワクする要素がある一方、興奮しすぎるほどではないのでarousalは中〜やや高め。
45,楽しい,5,0.85,0.6,「楽しい」は快情動でポジティブな評価が強いためvalenceは高め。わくわく・活気などの適度な興奮を伴うことが多いのでarousalは中〜やや高めとした。
45,楽しい,6,0.85,0.55,「楽しい」は快い感情でポジティブな評価が強いためvalenceは高めです。一方で興奮しすぎるほどではないが活動性・高揚感を伴うためarousalは中程度に高いと判断しました。
45,楽しい,7,0.85,0.55,「楽しい」は快い感情でポジティブ評価が強いためvalenceは高めです。一方で落ち着いた楽しさから活発な楽しさまで幅があるため、arousalは中程度に設定しました。
45,楽しい,8,0.85,0.65,「楽しい」は快の感情でポジティブな満足感・喜びを伴うためvalenceは高めです。活動的で気分が高揚しやすいのでarousalも中〜高程度と判断しました。
45,楽しい,9,0.85,0.65,「楽しい」は快の感情でポジティブな評価が強いためvalenceは高めです。一方で活動性やワクワク感を伴い適度に覚醒水準が上がるためarousalも中〜高程度になります。
45,楽しい,10,0.85,0.6,「楽しい」は快の感情で、ポジティブな評価が強いためvalenceは高めです。一方で落ち着いた楽しさから興奮を伴う楽しさまで幅があるため、arousalは中〜やや高めに設定します。
46,疑いの念,1,-0.35,0.45,「疑いの念」は不確実性や不信感を伴い、感情価はやや不快寄りになりやすいです。一方で状況を警戒して注意が高まるため、覚醒度は中程度に上がると判断しました。
46,疑いの念,2,-0.35,0.25,「疑いの念」は相手や状況を信じきれず不安・不信が伴うため快ではなくやや不快寄りです。一方で警戒や思考の活性化はあるものの強い興奮ではないため、覚醒度は軽度に高い程度と判断しました。
46,疑いの念,3,-0.35,0.3,「疑いの念」は不確実性や不信感を伴い、安心感を損なうため快より不快寄りになります。一方で状況を探ろうとする警戒・注意が働くため覚醒度はやや高めです。
46,疑いの念,4,-0.35,0.4,「疑いの念」は不確実性や警戒心を伴い、安心感を損なうため快感情より不快寄りになります。一方で状況確認や注意のための認知的緊張が生じやすく、覚醒度はやや高めです。
46,疑いの念,5,-0.35,0.3,「疑いの念」は不確実性や不信からくる不快感が中心で、快より不快に寄るためvalenceは負に設定しました。一方で警戒や注意の高まりを伴うため覚醒度はやや高めですが、強い恐怖ほどではないので中程度にしました。
46,疑いの念,6,-0.45,0.35,「疑いの念」は相手や状況を信頼できない不安・警戒を伴い、快より不快が優勢になりやすい。一方で真偽を確かめようと注意や緊張が高まるため、覚醒度はやや高めと判断した。
46,疑いの念,7,-0.35,0.3,「疑いの念」は不信や不安を伴い快より不快寄りになりやすい一方、強い恐怖ほどではなく中程度の緊張・警戒で覚醒はやや高めと判断しました。
46,疑いの念,8,-0.35,0.3,「疑いの念」は不確実性や不信から生じ、やや不快寄りの感情になりやすいです。一方で警戒や思考の活性化を伴うため、覚醒度は低すぎず中程度に上がります。
46,疑いの念,9,-0.45,0.35,疑いの念は不信や不安を伴い、快よりも不快寄りになりやすい。一方で警戒して状況を確かめようとするため、覚醒度は中程度に高まる。
46,疑いの念,10,-0.35,0.3,疑いの念は不信や不安を伴いやすく快より不快寄りの感情であるためvalenceは負に設定しました。一方で警戒・確認行動を促す程度の覚醒はあるものの、強い興奮ではないためarousalは中程度の正にしました。
47,退屈,1,-0.55,-0.65,退屈は不快寄りの感情で、満足感や快の要素が少ないためvalenceはマイナスになります。また刺激や緊張が低く、眠気や無関心に近い低覚醒状態のためarousalもマイナスになります。
47,退屈,2,-0.55,-0.65,退屈は快でも不快でもない中でやや不快寄りの感情で、満足感が低い状態と捉えられるためvalenceは負寄り。刺激や緊張が少なく活動性が下がるためarousalは低めになる。
47,退屈,3,-0.55,-0.65,退屈は刺激や関心が不足して不快感・倦怠感を伴いやすいためvalenceは負寄り。活動水準も低く眠気や無気力に近いためarousalは低めと判断しました。
47,退屈,4,-0.55,-0.65,退屈は楽しくない・満たされない感覚が中心のため不快寄り（valence低め）です。また刺激や緊張が乏しく活動性が下がるため覚醒度も低め（arousal低め）になります。
47,退屈,5,-0.55,-0.60001,「退屈」は不快寄りの感情で、楽しさや満足感が低いためvalenceはマイナスになる。活動性・緊張感が低く眠気に近い状態になりやすいのでarousalも低めになる。
47,退屈,6,-0.45,-0.65,退屈は刺激や興味が不足して不快感が生じやすい一方、活動性や緊張は低く落ち着いた（眠い）状態になりやすい感情です。したがって快‐不快はやや不快寄り、覚醒度は低めと判断しました。
47,退屈,7,-0.501,-0.601,退屈は不快寄りの感情で、楽しさや満足感が低い一方、興奮や緊張も少なく覚醒度が低い状態を示すため。
47,退屈,8,-0.55,-0.65,退屈は楽しくない・不快寄りの感情で、満足感や快は低いためvalenceは負になります。また刺激が少なく活動水準が下がる状態なので、覚醒度も低くarousalは負になります。
47,退屈,9,-0.55,-0.65,「退屈」は不快寄りの感情で、楽しさや満足感が低いためvalenceは負になります。また刺激が少なく活力も下がりやすいのでarousalは低めになります。
47,退屈,10,-0.55,-0.65,「退屈」は興味や快が低く、不快寄りの感情として感じられやすい一方、活力や緊張が低く覚醒水準も下がるため。
48,偉そうぶった,1,-0.55,0.35,「偉そうぶった」は他者を見下すような態度への反感や不快感を伴いやすく、快より不快が優勢です。一方で怒りほど高覚醒ではないものの、イラつきや緊張を生みやすく中程度の覚醒と判断しました。
48,偉そうぶった,2,-0.55,0.35,「偉そうぶった」は相手に不快感や反感を与えやすい否定的評価を含むためvalenceは低めです。一方で怒りほど高覚醒ではないが、反発や苛立ちを伴い得るためarousalはやや高めに設定します。
48,偉そうぶった,3,-0.55,0.35,「偉そうぶった」は相手を見下す・尊大に振る舞うニュアンスが強く、受け手に不快感や反感を与えやすいためvalenceは負寄りです。一方で怒りほど強い高覚醒ではないが、緊張やいら立ちを伴い得るためarousalはやや高めにしました。
48,偉そうぶった,4,-0.55,0.35,「偉そうぶった」は相手に不快感や反感を与えやすい否定的評価を含むためvalenceは低めです。一方で攻撃性・自己主張のニュアンスがあり感情的な活性はやや高いのでarousalは中程度と判断しました。
48,偉そうぶった,5,-0.55,0.35,「偉そうぶった」は相手に不快感や反感を与えやすい否定的評価を含むためvalenceは低めです。一方で、見栄や優越感の誇示に伴う緊張・苛立ちがあり覚醒度は中程度と考えられます。
48,偉そうぶった,6,-0.45,0.3,「偉そうぶった」は相手を見下す・尊大な態度を装うニュアンスが強く、対人印象として不快寄りになりやすい。攻撃的というほど高覚醒ではないが、反感や苛立ちを伴うためやや覚醒寄り。
48,偉そうぶった,7,-0.55,0.3,「偉そうぶった」は見下しや尊大さへの否定的評価を含み、不快感・反感が生じやすいのでvalenceは低めです。一方で怒りほどの強い高覚醒ではなく、やや苛立つ程度の覚醒と考えarousalは中程度にしました。
48,偉そうぶった,8,-0.45,0.35,「偉そうぶった」は相手に不快感や反感を与えやすい否定的ニュアンスが強く、快より不快寄りと判断しました。一方で、見下しや反発を伴って多少の緊張・苛立ちが生じやすいため覚醒度はやや高めです。
48,偉そうぶった,9,-0.55,0.3,「偉そうぶった」は相手を見下したり虚勢を張るニュアンスが強く、否定的に受け取られやすいため不快寄りのvalenceになります。一方で態度としてはやや攻撃性・緊張感を伴うものの、激昂ほどではないためarousalは中程度にしました。
48,偉そうぶった,10,-0.55,0.35,「偉そうぶった」は相手を見下す・尊大に振る舞う否定的ニュアンスが強く、不快感を伴いやすい。行動としては目立つ・押し出しが強いことが多く、覚醒度はやや高めと判断した。
49,チャラい,1,-0.35,0.3,「チャラい」は軽薄で信頼しにくいという否定的評価が含まれやすく、快より不快寄りのvalenceになりやすいです。一方で社交的・ノリが良い印象もあり刺激性は中程度のため、arousalはやや高めに置きました。
49,チャラい,2,-0.25,0.35,「チャラい」は軽薄・不真面目といった否定的評価を含みやすく、やや不快寄りになりやすい一方、明るくノリが良い印象もあるため極端には振れません。社交的で軽快な振る舞いを想起させ、覚醒度はやや高めと判断します。
49,チャラい,3,0.05,0.35,「チャラい」は軽薄・不誠実といった否定的含意がある一方、明るく社交的でノリが良いという肯定的評価もあり、全体として快不快は中立付近になりやすいです。軽さや騒がしさを伴うため覚醒度はやや高めと判断しました。
49,チャラい,4,-0.25,0.35,「チャラい」は軽薄で信頼しにくいという否定的ニュアンスがあり、快よりやや不快寄りになりやすいです。一方でノリが良く派手で活動的な印象も伴うため、覚醒度はやや高めと判断します。
49,チャラい,5,-0.102,0.35,「チャラい」は軽薄・不真面目といった否定的評価を伴うことが多く、快よりやや不快寄りと判断しました。一方でノリが良く社交的で活発な印象もあり、覚醒度は中程度に高めです。
49,チャラい,6,-0.25,0.45,「チャラい」は軽薄・不誠実といった否定的評価を含みやすく不快寄りになりやすい一方、ノリが良く派手で活動的な印象も強いため覚醒度はやや高めと判断しました。
